BIC0,BIC1,L0,L1,LR,SSE_dynamic,SSE_static,eps_dyn,eps_static,ix_SSE_dynamic,ix_SSE_static,mu_dyn,mu_static,p,sig_dyn,user_ID
167.03545630357294,167.18652610690276,-80.47320571406304,-79.02647939686625,2.893452634393583,2282.386174506366,2619.5562212987434,0.30000000000000004,0.2,2536,132,-1.2,-1.4,0.08894013719710822,0.2,135
