BIC0,BIC1,L0,L1,LR,SSE_dynamic,SSE_static,eps_dyn,eps_static,ix_SSE_dynamic,ix_SSE_static,mu_dyn,mu_static,p,sig_dyn,user_ID
145.58262404166496,147.9255867435395,-69.74678958310905,-69.39600971518462,0.7015597358488606,912.136047384522,943.1230483552531,0.5,0.5,6202,310,-3.0,-3.0,0.40226009621361314,0.03,45
