BIC0,BIC1,L0,L1,LR,SSE_dynamic,SSE_static,eps_dyn,eps_static,ix_SSE_dynamic,ix_SSE_static,mu_dyn,mu_static,p,sig_dyn,user_ID
199.3844150528323,147.85632017708969,-96.64768508869273,-69.36137643195971,54.572617313466026,909.1324069549462,12224.370355235305,0.0,0.0,12,4,-3.0,-2.2,1.498085518492873e-13,6,25
