BIC0,BIC1,L0,L1,LR,SSE_dynamic,SSE_static,eps_dyn,eps_static,ix_SSE_dynamic,ix_SSE_static,mu_dyn,mu_static,p,sig_dyn,user_ID
135.2462913895591,140.26649774445264,-64.57862325705612,-65.56646521564119,-1.9756839171701301,633.3800455806681,576.5087073520043,0.05,0.05,626,31,-3.0,-3.0,1.0,0.06999999999999999,38
