BIC0,BIC1,L0,L1,LR,SSE_dynamic,SSE_static,eps_dyn,eps_static,ix_SSE_dynamic,ix_SSE_static,mu_dyn,mu_static,p,sig_dyn,user_ID
192.70696473112895,191.98693580480008,-93.30895992784104,-91.42668424581491,3.7645513640522665,7434.961144241368,8894.718774695146,0.5,0.0,4426,24,3.0,1.8000000000000007,0.052349899984855224,1.5,83
