BIC0,BIC1,L0,L1,LR,SSE_dynamic,SSE_static,eps_dyn,eps_static,ix_SSE_dynamic,ix_SSE_static,mu_dyn,mu_static,p,sig_dyn,user_ID
192.8648352599778,195.9016188416812,-93.38789519226547,-93.38402576425547,0.007738856020012008,8958.536098590599,8961.83807940056,0.5,0.5,6680,334,1.8000000000000007,1.8000000000000007,0.9298999098112586,0.01,33
