BIC0,BIC1,L0,L1,LR,SSE_dynamic,SSE_static,eps_dyn,eps_static,ix_SSE_dynamic,ix_SSE_static,mu_dyn,mu_static,p,sig_dyn,user_ID
129.10417766051222,118.90737649458298,-61.50756639253269,-54.88690459070635,13.241323603652674,229.0567107399857,430.31127289964496,0.0,0.05,3,31,-3.0,-3.0,0.0002738444723981743,0.04,156
