BIC0,BIC1,L0,L1,LR,SSE_dynamic,SSE_static,eps_dyn,eps_static,ix_SSE_dynamic,ix_SSE_static,mu_dyn,mu_static,p,sig_dyn,user_ID
115.5154523467136,118.24747798111797,-54.71320373563338,-54.556955333973846,0.31249680331906404,221.97080835095647,225.29861036096878,0.25,0.15000000000000002,2015,93,-3.0,-3.0,0.5761520733451653,0.1,101
