BIC0,BIC1,L0,L1,LR,SSE_dynamic,SSE_static,eps_dyn,eps_static,ix_SSE_dynamic,ix_SSE_static,mu_dyn,mu_static,p,sig_dyn,user_ID
135.0148568170321,143.4481912124558,-64.46290597079262,-67.15731194964278,-5.388811957700312,736.9940675565938,570.1900632147381,0.25,0.25,2405,185,3.0,3.0,1.0,0.1,114
