BIC0,BIC1,L0,L1,LR,SSE_dynamic,SSE_static,eps_dyn,eps_static,ix_SSE_dynamic,ix_SSE_static,mu_dyn,mu_static,p,sig_dyn,user_ID
197.4817302859207,195.87011787362002,-95.69634270523692,-93.36827528022488,4.656134850024074,8945.107955405601,11165.486888784102,0.25,0.30000000000000004,2400,213,2.8000000000000007,2.4000000000000004,0.03094277192196704,2.5,96
