BIC0,BIC1,L0,L1,LR,SSE_dynamic,SSE_static,eps_dyn,eps_static,ix_SSE_dynamic,ix_SSE_static,mu_dyn,mu_static,p,sig_dyn,user_ID
164.5247112971802,165.8172940720103,-79.21783321086667,-78.34186337942002,1.7519396628933066,2138.3188538538484,2324.3621009790386,0.30000000000000004,0.35000000000000003,4099,236,0.6000000000000001,0.8000000000000003,0.18563307543081384,0.2,140
