BIC0,BIC1,L0,L1,LR,SSE_dynamic,SSE_static,eps_dyn,eps_static,ix_SSE_dynamic,ix_SSE_static,mu_dyn,mu_static,p,sig_dyn,user_ID
107.80264702180502,109.17112740801376,-50.856801073179085,-50.01878004742174,1.6760420515146848,144.0756788600967,156.04590634872554,0.45,0.45,5881,294,0.0,0.0,0.1954512019734201,0.02,94
