BIC0,BIC1,L0,L1,LR,SSE_dynamic,SSE_static,eps_dyn,eps_static,ix_SSE_dynamic,ix_SSE_static,mu_dyn,mu_static,p,sig_dyn,user_ID
191.07069976741937,194.1231946441027,-92.49082744598626,-92.49481366546622,-0.007972438959939154,8231.102486819003,8227.97822456347,0.5,0.5,6400,320,-1.0,-1.0,1.0,0.01,71
