BIC0,BIC1,L0,L1,LR,SSE_dynamic,SSE_static,eps_dyn,eps_static,ix_SSE_dynamic,ix_SSE_static,mu_dyn,mu_static,p,sig_dyn,user_ID
211.56679914760394,212.28238142526774,-102.73887713607854,-101.57440705604874,2.3289401600596022,19543.507718902383,21835.67407290826,0.25,0.05,2410,60,3.0,2.8000000000000007,0.12698831107837197,1,112
