BIC0,BIC1,L0,L1,LR,SSE_dynamic,SSE_static,eps_dyn,eps_static,ix_SSE_dynamic,ix_SSE_static,mu_dyn,mu_static,p,sig_dyn,user_ID
152.37377211084848,153.56017804681412,-73.14236361770081,-72.21330536682193,1.8581165017577632,1192.8527966990437,1303.2087395337974,0.35000000000000003,0.35000000000000003,3016,233,0.0,0.20000000000000018,0.17284234043285607,0.1,106
