BIC0,BIC1,L0,L1,LR,SSE_dynamic,SSE_static,eps_dyn,eps_static,ix_SSE_dynamic,ix_SSE_static,mu_dyn,mu_static,p,sig_dyn,user_ID
206.7423600401198,197.9703770933722,-100.32665758233647,-94.41840489010097,11.816505384470986,9885.995201333262,17353.771531008748,0.0,0.5,129,321,-1.2,-0.7999999999999998,0.0005870794601237227,6,113
