BIC0,BIC1,L0,L1,LR,SSE_dynamic,SSE_static,eps_dyn,eps_static,ix_SSE_dynamic,ix_SSE_static,mu_dyn,mu_static,p,sig_dyn,user_ID
138.39507532224155,150.11470085236851,-66.15301522339735,-70.49056676959913,-8.67510309240356,1012.3530804307923,669.7687713613308,0.4,0.0,3490,20,1.0,1.0,1.0,1.5,160
