BIC0,BIC1,L0,L1,LR,SSE_dynamic,SSE_static,eps_dyn,eps_static,ix_SSE_dynamic,ix_SSE_static,mu_dyn,mu_static,p,sig_dyn,user_ID
204.95982746009602,199.12753200335817,-99.43539129232458,-94.99698234509395,8.876817894461254,10446.027308298408,15941.525290366877,0.0,0.2,321,145,1.8000000000000007,1.2000000000000002,0.0028881450622878393,3,103
