BIC0,BIC1,L0,L1,LR,SSE_dynamic,SSE_static,eps_dyn,eps_static,ix_SSE_dynamic,ix_SSE_static,mu_dyn,mu_static,p,sig_dyn,user_ID
163.4656146004986,141.89314533433858,-78.68828486252588,-66.37978901058416,24.61699170388343,684.3914429802556,2210.0440781423304,0.30000000000000004,0.05,2714,56,1.4000000000000004,2.0,6.993238010684701e-07,4,49
