BIC0,BIC1,L0,L1,LR,SSE_dynamic,SSE_static,eps_dyn,eps_static,ix_SSE_dynamic,ix_SSE_static,mu_dyn,mu_static,p,sig_dyn,user_ID
178.99297123519935,181.78437231728236,-86.45196317987624,-86.32540250205605,0.2531213556403884,4573.857758537558,4629.321880040807,0.45,0.5,5682,314,-2.0,-2.2,0.6148857601028834,0.03,105
