BIC0,BIC1,L0,L1,LR,SSE_dynamic,SSE_static,eps_dyn,eps_static,ix_SSE_dynamic,ix_SSE_static,mu_dyn,mu_static,p,sig_dyn,user_ID
167.78323397707308,169.33430498352314,-80.84709455081311,-80.10036883517644,1.4934514312733427,2528.1723441302815,2714.5152243762095,0.4,0.05,3494,49,1.0,0.6000000000000001,0.22168172204674125,4,125
