BIC0,BIC1,L0,L1,LR,SSE_dynamic,SSE_static,eps_dyn,eps_static,ix_SSE_dynamic,ix_SSE_static,mu_dyn,mu_static,p,sig_dyn,user_ID
138.45416459895497,139.98023120435508,-66.18255986175406,-65.42333194559241,1.5184558323232977,624.8045556936066,671.6560039194343,0.45,0.45,3903,299,1.2000000000000002,1.0,0.21785332147862685,0.6,153
