BIC0,BIC1,L0,L1,LR,SSE_dynamic,SSE_static,eps_dyn,eps_static,ix_SSE_dynamic,ix_SSE_static,mu_dyn,mu_static,p,sig_dyn,user_ID
165.8349038358512,154.02825517259706,-79.87292948020217,-72.4473439297134,14.851171100977552,1219.7392827664212,2473.9987212956285,0.0,0.0,155,0,-0.7999999999999998,-3.0,0.00011633581473821101,6,72
