BIC0,BIC1,L0,L1,LR,SSE_dynamic,SSE_static,eps_dyn,eps_static,ix_SSE_dynamic,ix_SSE_static,mu_dyn,mu_static,p,sig_dyn,user_ID
189.49886615816342,190.20001727577477,-91.70491064135828,-90.53322498130225,2.3433713201120554,6828.479276740993,7634.604266248135,0.5,0.0,4047,4,-2.8,-2.2,0.12581699823169454,0.8,88
