BIC0,BIC1,L0,L1,LR,SSE_dynamic,SSE_static,eps_dyn,eps_static,ix_SSE_dynamic,ix_SSE_static,mu_dyn,mu_static,p,sig_dyn,user_ID
174.91524514455008,176.65864770494173,-84.41310013455161,-83.76254019588573,1.3011198773317574,3583.26670898919,3812.301070296221,0.5,0.0,4389,23,2.4000000000000004,1.6000000000000005,0.25400876642903913,2.5,24
