BIC0,BIC1,L0,L1,LR,SSE_dynamic,SSE_static,eps_dyn,eps_static,ix_SSE_dynamic,ix_SSE_static,mu_dyn,mu_static,p,sig_dyn,user_ID
186.01430906431122,187.95074437256898,-89.96263209443218,-89.40858852969936,1.1080871294656447,6134.899900096765,6467.307145473561,0.25,0.35000000000000003,3201,219,-2.0,-2.6,0.29249814240226824,0.02,129
